PROLIFIC_PID,GROUP,propensity_score,stabilized_weight
d54ce184f0ef86a1ef1843473152a0d69a9b8d769f248475e163761b91417323,1,0.5351434961681164,1.030555394133095
6f080444b2d7be4d91585dcef68f15f95e7bcbf67ae1138809348992280df2bc,0,0.4900734233288572,0.8795481622405222
58cbc27c20cbc9940257811f73c122a526fe0f77737fbf805b21dae06fd310d5,1,0.3576015696109953,1.5422052459423505
cc85784763688bafafe563e5ef8bb0c987470664c21a2dc37459b40565f661be,1,0.9999999998443423,0.5514950166971401
3170e762d7439aa598f47d2401e3ff98955a39c4490f67a6db938e3055941bf3,0,0.3795735796239321,0.7228979435093135
1363e9b1df671fb84885328e24299f0a1834a06804215a9be37486057123121f,1,0.5634220283612681,0.9788311227648259
9b5ad57cc48c6eb312fcdffacb865da868045e61b7a89e28aef99553da577537,0,0.5710331553047719,1.0455469669395026
1197062557b7a845a69971916f1794ffdb7a31c30fcd3263b565c80e77aa4ba2,1,0.5917185852112092,0.9320224687795532
d95358351041d336fbb5f01e892385ff3b04cff76be0a56381c17d83d7e29893,0,0.604110388787831,1.1329041497589012
773885a8e592a195d6877406f66dd23d1ce75dc750aa729874430928240f711c,1,0.6425046726603415,0.8583517600390155
5654d1599d5987d3835113d77ff1393225855d502a452ff05faeb279e3b70b4a,1,0.632774532512863,0.8715505891509389
0dd9798f94be3fb35948dfa2ee79a0470eba6f06390af5dfbac7ae535da9328b,0,0.5739537511921391,1.052714311283543
294766bf2571205363d99b607ff891c63f7518104193c21d173e432e556995be,0,0.3003043342410413,0.6410000880914586
cad0ba79d4a3f582c520b0ac896f1f7d04a138ef2d8182cb99ab898f0b20639c,1,0.5645204636554081,0.9769265281195132
f8635c78a622f61291620c1d57095b79682c9099e71e65cb05c93e43fa44af97,0,0.6032560378584466,1.1304645468774221
f51c05240aa1a76c8a3700191f4df67c9275bfacf1fa5a26372bce99f717d23e,1,0.6335181598370091,0.8705275579680047
6988b490b261da424dff791037b21f583e9222d238167fedb832c11141343eb1,1,0.7351942844416034,0.7501350707999158
725e04cef8e3ae6b5ba1526ee2adf68b099ba296d58104db782b52c899d686d6,1,0.647600139976305,0.8515980503516789
098297b5c45405d6af7ee508e85205edf543b4259782953a85dfc10677b79494,0,0.5628623428638985,1.0260039968349457
