participant_id,assignment,total_videos,total_adjusted_videos,playlist_videos,all_ai_videos,ai_adjusted_videos,share_ai_adjusted_videos,total_watch_time,total_adjusted_watch_time,playlist_watch_time,all_ai_watch_time,ai_adjusted_watch_time,share_ai_adjusted_watch_time
8c917ba1b0a81225757e6e2c3a806ae696afef259ac5222c23fedede28cf1c1e,Control,961,961,0,4,4,0.004162330905306972,173514.37199999997,173514.37199999997,0.0,296.0,296.0,0.0017059105628437514
dbca1ca3379089ccf211c8c701ef5d26348b551664479c299c89ecf579176484,Treatment,895,874,21,28,7,0.008009153318077803,338736.052,336851.348,1884.7039999999997,4126.138,2241.434,0.006654074603851668
946717f756e86e56b6bab34d26825cf3ffbc14e788afe3b3f09ea75e13ff7720,Treatment,357,336,21,28,7,0.020833333333333332,58109.917,56429.019,1680.8980000000001,4261.555,2580.6569999999997,0.04573279928896158
27c65ad98a483d7cd3540cdbcc720a5cb9d15c01c6bc0531ba5f406f31dc3013,Treatment,63,42,21,22,1,0.023809523809523808,35497.806000000004,34102.98,1394.826,3715.826,2321.0,0.06805856848873616
0ca5cce96f06bc7c1d57150f69103005683463f88dfdb455a579627cc52d3bf2,Treatment,2809,2788,21,54,33,0.011836441893830704,266211.185,264326.083,1885.1019999999999,10244.178,8359.076000000001,0.03162410574517537
00baf33821d3488406d563d2b0e8ca14efa52d26913390402cb65ed5f64a775c,Treatment,107,86,21,22,1,0.011627906976744186,38472.29299999999,36583.91799999999,1888.375,1926.375,38.0,0.0010387077731805546
d9b58342fb19ff1a5573626cd280f2b30e9a1bfbc5776ce1e002474d0a0b6610,Treatment,516,497,19,22,3,0.006036217303822937,274430.72599999997,274144.452,286.274,33256.694,32970.42,0.12026659580183661
f3ff96f5daee08da98a3952dae809dab8aeabb214d9a5c2c1c9f9ecd47eb74e7,Control,43,43,0,0,0,0.0,3232.726,3232.726,0.0,0.0,0.0,0.0
6f739de61dcba852905aa163848f5ed8af7bd442aae69ea820d11856813b1e0d,Treatment,32,11,21,22,1,0.09090909090909091,6129.54,4322.219,1807.321,2639.321,832.0,0.19249371676909477
65ac62e73115e979aef15e84af6873a3788f8f6a2d6d166a7888e444568e562d,Control,317,317,0,0,0,0.0,117348.0,117348.0,0.0,0.0,0.0,0.0
5f9072a5b2dbf9133af8be76b16132ed58796e5b413048fe9f089083283ec0ac,Control,216,216,0,1,1,0.004629629629629629,53275.704,53275.704,0.0,34.475,34.475,0.0006471054798262263
cb1dc8a2c6f11d8895e92f26aed58e4786a813e573daede47d83f7ea373c91c6,Treatment,132,111,21,21,0,0.0,41019.67,39134.5,1885.17,1885.17,0.0,0.0
8f56a70f14e0583f13f5350d4ba6bb35f22cac0d99647aace91294d01c8e7d48,Control,269,269,0,0,0,0.0,35901.936,35901.936,0.0,0.0,0.0,0.0
f4e57a399e9ab8d25205c00ff1454c265d5d4cd5f43629856bb059834d6a78da,Control,18,18,0,0,0,0.0,8923.729,8923.729,0.0,0.0,0.0,0.0
bbecab5d8d85344f3fe48b439ece2db90ace41cfcdebdbd6209e7be8dff63776,Treatment,318,297,21,35,14,0.04713804713804714,123637.97099999999,121751.45099999999,1886.52,2651.862,765.342,0.006286101674467929
61b55de08eb071567bc65f4dc24feeb49416d299b7af6e77a975be054fa89612,Treatment,1536,1515,21,25,4,0.0026402640264026403,164383.204,162496.783,1886.421,2730.933,844.512,0.005197099809662078
6858cf274029920a3caf03b4a901183b527779f7d4a43ab839b3f2eaca5ce69f,Treatment,83,62,21,22,1,0.016129032258064516,164525.26799999995,163668.26899999994,856.9989999999999,862.75,5.751,3.5138148861341e-05
fd64a74a00430be3e78a045c4da93871c3629a7bafda9ce00e949509fb3b663e,Treatment,54,36,18,18,0,0.0,20093.401000000005,19802.220000000005,291.181,291.181,0.0,0.0
f1a9ba6be90a656fa0c609db7cc0052910766e8c5aa4aec54fabf6e2d3783947,Control,175,175,0,3,3,0.017142857142857144,46382.97,46382.97,0.0,41.629,41.629,0.000897506132099777
2cefd31ca4ac57d0b74035c6cbc9c84703c7f2f48e5529d7a427b1c275d853f7,Control,912,912,0,5,5,0.005482456140350877,214513.57499999998,214513.57499999998,0.0,8575.979,8575.979,0.03997872395721343
46e49d347d68e15fe3245c3e809620f0af791d4056e93bc0d817618d39551006,Control,1549,1549,0,7,7,0.004519044544867657,63193170.28,63193170.28,0.0,9917.648000000001,9917.648000000001,0.00015694177006876384
9e861dd6b737b47c92059282dacf129a807220d97f38afe7bf8719be5a7e6fd9,Treatment,199,178,21,29,8,0.0449438202247191,121254.561,119655.57,1598.9910000000002,4203.155,2604.164,0.021763834312100976
5b8c6c530b6c3f47c59e429ff54e3e33f9a8384a58552c1c9765cb4105c9fb84,Control,1403,1403,0,20,20,0.014255167498218105,214224.051,214224.051,0.0,957.8130000000001,957.8130000000001,0.00447108060709766
dc07bbf48bfd9e13922ce48926af0bae6e92c2531b5314d525d47191497e466e,Treatment,1885,1864,21,37,16,0.008583690987124463,179250.459,177660.371,1590.088,2302.9379999999996,712.85,0.004012431112169635
090a6e70396191c466aada4fcc505b0703f1dd20eab3a92c258fabf1e246b7bb,Control,6225,6204,21,38,17,0.002740167633784655,170942.234,170625.15099999998,317.083,622.88,305.79699999999997,0.001792215263739166
d6f067a52d38e6eaeeb88b906f7dcc3a1e8f33c52bad48b05ec87a6cf786e690,Treatment,122,101,21,21,0,0.0,177484.0,176184.0,1300.0,1300.0,0.0,0.0
7fade47a959537a87d7c09836424c612ec3186c18ca1e7f04dad0eea49582f15,Treatment,286,265,21,25,4,0.01509433962264151,56562.41499999999,55296.560999999994,1265.8539999999998,1332.411,66.557,0.0012036372388510744
e71c487bfa58066376555649652c4c75eb1955fbbbc6e71ab72d7d619a0ba97a,Control,1339,1339,0,6,6,0.004480955937266617,365295.65,365295.65,0.0,4612.797,4612.797,0.012627571666949769
ed95d65329a23d361767b1b17c01f687a207a252cf9290af6dfac7591291f7b4,Treatment,321,303,18,20,2,0.006600660066006601,103981.9,102482.15999999999,1499.74,1780.74,281.0,0.0027419406460597634
